folio,oa,siteNumber,siteName,status,phase,sku,partId,qty,usuariosXSP,usuariosFac
A07150441,204858,71459504,AGENCIA 5 DE MAYO VHSA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263270,2,0,
A07150441,204858,71459504,AGENCIA 5 DE MAYO VHSA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263272,2,0,
A07150440,204858,71459503,AGENCIA VILLA LUIS GIL PEREZ,Cancelado,Desconocido,UNC.CUAD.BS.102,28263258,2,0,
A07150440,204858,71459503,AGENCIA VILLA LUIS GIL PEREZ,Cancelado,Desconocido,UNC.CUAD.BS.901,28263260,2,0,
A07150439,204858,71459502,AGENCIA VILLA OCUILTZAPOTLAN,Cancelado,Desconocido,UNC.CUAD.BS.102,28263245,2,0,
A07150439,204858,71459502,AGENCIA VILLA OCUILTZAPOTLAN,Cancelado,Desconocido,UNC.CUAD.BS.901,28263247,2,0,
A07150438,204858,71459501,CASA BLANCA FECS,Cancelado,Desconocido,UNC.CUAD.BS.102,28263227,5,0,5
A07150438,204858,71459501,CASA BLANCA FECS,Cancelado,Desconocido,UNC.CUAD.BS.901,28263229,5,0,5
A07150437,204858,71459500,CENTRO DE OPERACIONES ESTRATEGICAS,Cancelado,Desconocido,UNC.CUAD.BS.102,28263215,2,2,2
A07150437,204858,71459500,CENTRO DE OPERACIONES ESTRATEGICAS,Cancelado,Desconocido,UNC.CUAD.BS.901,28263217,2,0,2
A07150436,204858,71459493,FECS ATRAS DE LA FISCALIA GENERAL,Cancelado,Desconocido,UNC.CUAD.BS.102,28263181,8,0,
A07150436,204858,71459493,FECS ATRAS DE LA FISCALIA GENERAL,Cancelado,Desconocido,UNC.CUAD.BS.103,28263183,2,0,
A07150436,204858,71459493,FECS ATRAS DE LA FISCALIA GENERAL,Cancelado,Desconocido,UNC.CUAD.BS.901,28263185,10,0,
A07150436,204858,71459493,FECS ATRAS DE LA FISCALIA GENERAL,Cancelado,Desconocido,UNC.CUAD.BS.203,28263187,2,0,
A07150435,204858,71459492,EDIFICIO REVOLUCION,Cancelado,Desconocido,UNC.CUAD.BS.102,28263148,1,0,1
A07150435,204858,71459492,EDIFICIO REVOLUCION,Cancelado,Desconocido,UNC.CUAD.BS.901,28263150,6,0,
A07150435,204858,71459492,EDIFICIO REVOLUCION,Cancelado,Desconocido,UNC.CUAD.BS.104,28263179,5,1,1
A07150434,204858,71459490,AGENCIA VILLA VICENTE GUERRERO,Cancelado,Desconocido,UNC.CUAD.BS.901,28263138,2,0,
A07150434,204858,71459490,AGENCIA VILLA VICENTE GUERRERO,Cancelado,Desconocido,UNC.CUAD.BS.102,28263136,2,0,
A07150433,204858,71459489,AGENCIA FRONTERA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263124,2,0,
A07150433,204858,71459489,AGENCIA FRONTERA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263126,2,0,
A07150432,204858,71459488,CENTRO DE PROCURACION DE JUSTICIA DE FRO,Cancelado,Desconocido,UNC.CUAD.BS.102,28263074,10,0,
A07150432,204858,71459488,CENTRO DE PROCURACION DE JUSTICIA DE FRO,Cancelado,Desconocido,UNC.CUAD.BS.203,28263078,2,0,
A07150432,204858,71459488,CENTRO DE PROCURACION DE JUSTICIA DE FRO,Cancelado,Desconocido,UNC.CUAD.BS.901,28263080,12,0,
A07150432,204858,71459488,CENTRO DE PROCURACION DE JUSTICIA DE FRO,Cancelado,Desconocido,UNC.CUAD.BS.902,28263089,1,0,
A07150432,204858,71459488,CENTRO DE PROCURACION DE JUSTICIA DE FRO,Cancelado,Desconocido,UNC.CUAD.BS.103,28263076,2,1,
A07150431,204858,71459487,AGENCIA VILLA SANCHEZ MAGALLANES,Cancelado,Desconocido,UNC.CUAD.BS.102,28263062,2,0,
A07150431,204858,71459487,AGENCIA VILLA SANCHEZ MAGALLANES,Cancelado,Desconocido,UNC.CUAD.BS.901,28263064,2,0,
A07150430,204858,71459485,DELEGACION REGIONAL CARDENAS,Cancelado,Desconocido,UNC.CUAD.BS.102,28263041,1,0,
A07150430,204858,71459485,DELEGACION REGIONAL CARDENAS,Cancelado,Desconocido,UNC.CUAD.BS.901,28263043,2,0,
A07150430,204858,71459485,DELEGACION REGIONAL CARDENAS,Cancelado,Desconocido,UNC.CUAD.BS.104,28263060,1,0,
A07150429,204858,71459484,AGENCIA CARDENAS 1 2 Y 3,Cancelado,Desconocido,UNC.CUAD.BS.102,28263004,10,1,
A07150429,204858,71459484,AGENCIA CARDENAS 1 2 Y 3,Cancelado,Desconocido,UNC.CUAD.BS.901,28263006,10,0,
A07150429,204858,71459484,AGENCIA CARDENAS 1 2 Y 3,Cancelado,Desconocido,UNC.CUAD.BS.902,28263015,1,0,
A07150428,204858,71459482,AGENCIA VILLA EL TRIUNFO BALANCAN,Cancelado,Desconocido,UNC.CUAD.BS.102,28262992,2,0,
A07150428,204858,71459482,AGENCIA VILLA EL TRIUNFO BALANCAN,Cancelado,Desconocido,UNC.CUAD.BS.901,28262994,2,0,
A07150427,204858,71459481,AGENCIA DE BALANCAN,Cancelado,Desconocido,UNC.CUAD.BS.102,28262980,2,0,
A07150427,204858,71459481,AGENCIA DE BALANCAN,Cancelado,Desconocido,UNC.CUAD.BS.901,28262982,2,0,
A07150426,204858,71459480,CENTRO DE PROCURACION VICENTE GUERRERO,Cancelado,Desconocido,UNC.CUAD.BS.102,28262952,10,0,
A07150426,204858,71459480,CENTRO DE PROCURACION VICENTE GUERRERO,Cancelado,Desconocido,UNC.CUAD.BS.901,28262954,10,0,
A07150425,204858,71458116,FISCALIA NODOCENTRAL USUMACINTA,Cancelado,Desconocido,UNC.CUAD.BS.102,28262549,130,65,18
A07150425,204858,71458116,FISCALIA NODOCENTRAL USUMACINTA,Cancelado,Desconocido,UNC.CUAD.BS.201,28262553,3,0,
A07150425,204858,71458116,FISCALIA NODOCENTRAL USUMACINTA,Cancelado,Desconocido,UNC.CUAD.BS.203,28262555,40,0,
A07150425,204858,71458116,FISCALIA NODOCENTRAL USUMACINTA,Cancelado,Desconocido,UNC.CUAD.BS.901,28262557,179,0,18
A07150425,204858,71458116,FISCALIA NODOCENTRAL USUMACINTA,Cancelado,Desconocido,UNC.CUAD.BS.103,28262551,40,40,
A07150425,204858,71458116,FISCALIA NODOCENTRAL USUMACINTA,Cancelado,Desconocido,UNC.CUAD.BS.104,28262950,9,9,
A07150425,204858,71458116,FISCALIA NODOCENTRAL USUMACINTA,Cancelado,Desconocido,UNC.CUAD.BS.902,28262567,1,0,
A10160377,246463,71312968,SUC AMECAMECA,Cancelado,Desconocido,UNC.CUAD.BS.203,30657071,11,0,
A10160359,246374,71312968,SUC AMECAMECA,Cancelado,Desconocido,UNC.CUAD.BS.201,30655615,1,0,
A10160359,246374,71312968,SUC AMECAMECA,Cancelado,Desconocido,UNC.CUAD.BS.203,30655617,1,0,
A10160358,246373,71312968,SUC AMECAMECA,Cancelado,Desconocido,UNC.CUAD.BS.201,30655611,1,0,
A10160358,246373,71312968,SUC AMECAMECA,Cancelado,Desconocido,UNC.CUAD.BS.203,30655613,1,0,
A07160226,235706,71312961,SUC XOCHIMILCO,Cancelado,Desconocido,UNC.CUAD.BS.101,30378469,9,0,
A07160226,235706,71312961,SUC XOCHIMILCO,Cancelado,Desconocido,UNC.CUAD.BS.902,30378486,1,0,
A07160226,235706,71312961,SUC XOCHIMILCO,Cancelado,Desconocido,UNC.CUAD.BS.103,30378471,3,0,
A07160226,235706,71312961,SUC XOCHIMILCO,Cancelado,Desconocido,UNC.CUAD.BS.901,30378473,12,0,
A07160223,235706,71312959,SUC EL ROSARIO,Cancelado,Desconocido,UNC.CUAD.BS.101,30378399,9,0,
A07160223,235706,71312959,SUC EL ROSARIO,Cancelado,Desconocido,UNC.CUAD.BS.902,30378416,1,0,
A07160223,235706,71312959,SUC EL ROSARIO,Cancelado,Desconocido,UNC.CUAD.BS.103,30378401,3,0,
A07160223,235706,71312959,SUC EL ROSARIO,Cancelado,Desconocido,UNC.CUAD.BS.901,30378414,12,0,
A07160225,235706,71312960,SUC  PICACHO AJUSCO,Cancelado,Desconocido,UNC.CUAD.BS.101,30378434,9,0,
A07160225,235706,71312960,SUC  PICACHO AJUSCO,Cancelado,Desconocido,UNC.CUAD.BS.902,30378451,1,0,
A07160225,235706,71312960,SUC  PICACHO AJUSCO,Cancelado,Desconocido,UNC.CUAD.BS.901,30378438,12,0,
A07160225,235706,71312960,SUC  PICACHO AJUSCO,Cancelado,Desconocido,UNC.CUAD.BS.103,30378436,3,0,
A07160224,235706,71312958,SUC CUAJIMALPA,Cancelado,Desconocido,UNC.CUAD.BS.901,30378368,12,0,
A07160224,235706,71312958,SUC CUAJIMALPA,Cancelado,Desconocido,UNC.CUAD.BS.902,30378381,1,0,
A07160224,235706,71312958,SUC CUAJIMALPA,Cancelado,Desconocido,UNC.CUAD.BS.101,30378364,9,0,
A07160224,235706,71312958,SUC CUAJIMALPA,Cancelado,Desconocido,UNC.CUAD.BS.103,30378366,3,0,
A10160141,244957,71593909,TRANS PROT SEG REMOTO 02,Activo,Planeación,UNC.CUAD.BS.101,30615188,21,0,
A10160141,244957,71593909,TRANS PROT SEG REMOTO 02,Activo,Planeación,UNC.CUAD.BS.201,30615190,1,0,
A10160141,244957,71593909,TRANS PROT SEG REMOTO 02,Activo,Planeación,UNC.CUAD.BS.901,30615192,21,0,
A10160141,244957,71593909,TRANS PROT SEG REMOTO 02,Activo,Planeación,UNC.CUAD.BS.902,30615197,1,0,
A10160140,244956,71593912,TRANSPORTADORA DE PROTECCION Y SEGURIDAD,Activo,Planeación,UNC.CUAD.BS.101,30615159,8,0,
A10160140,244956,71593912,TRANSPORTADORA DE PROTECCION Y SEGURIDAD,Activo,Planeación,UNC.CUAD.BS.201,30615161,1,0,
A10160140,244956,71593912,TRANSPORTADORA DE PROTECCION Y SEGURIDAD,Activo,Planeación,UNC.CUAD.BS.902,30615168,1,0,
A10160140,244956,71593912,TRANSPORTADORA DE PROTECCION Y SEGURIDAD,Activo,Planeación,UNC.CUAD.BS.901,30615163,8,0,
A10160139,244955,71593908,GUSTAVO A MADERO,Activo,Planeación,UNC.CUAD.BS.101,30615032,25,0,
A10160139,244955,71593908,GUSTAVO A MADERO,Activo,Planeación,UNC.CUAD.BS.201,30615034,1,0,
A10160139,244955,71593908,GUSTAVO A MADERO,Activo,Planeación,UNC.CUAD.BS.901,30615036,25,0,
A10160139,244955,71593908,GUSTAVO A MADERO,Activo,Planeación,UNC.CUAD.BS.902,30615041,1,0,
A10160138,244952,71593902,EL LECHUGAL,Activo,Planeación,UNC.CUAD.BS.101,30614574,54,0,
A10160138,244952,71593902,EL LECHUGAL,Activo,Planeación,UNC.CUAD.BS.103,30614576,4,0,
A10160138,244952,71593902,EL LECHUGAL,Activo,Planeación,UNC.CUAD.BS.201,30614578,1,0,
A10160138,244952,71593902,EL LECHUGAL,Activo,Planeación,UNC.CUAD.BS.901,30614580,58,0,
A10160138,244952,71593902,EL LECHUGAL,Activo,Planeación,UNC.CUAD.BS.902,30614585,1,0,
A01170510,240090,71497907,PLAZA CARSO II,Activo,Operativo,UNC.CUAD.BS.102,30493079,1,0,
A01170510,240090,71497907,PLAZA CARSO II,Activo,Operativo,UNC.CUAD.BS.201,30493083,3,0,1
A01170510,240090,71497907,PLAZA CARSO II,Activo,Operativo,UNC.CUAD.BS.103,30493081,9,9,9
A01170510,240090,71497907,PLAZA CARSO II,Activo,Operativo,UNC.CUAD.BS.203,30493085,9,0,9
A01170510,240090,71497907,PLAZA CARSO II,Activo,Operativo,UNC.CUAD.BS.901,30493087,10,0,9
A01170510,240090,71497907,PLAZA CARSO II,Activo,Operativo,UNC.CUAD.BS.902,30493092,1,0,1
A08160308,239572,71579278,PLANTA JUAREZ - CROWN FAMOSA,Activo,Operativo,UNC.CUAD.BS.902,30486706,1,0,
A08160299,239465,71579278,PLANTA JUAREZ - CROWN FAMOSA,Activo,Operativo,UNC.CUAD.BS.101,30485552,44,44,44
A08160299,239465,71579278,PLANTA JUAREZ - CROWN FAMOSA,Activo,Operativo,UNC.CUAD.BS.104,30485554,3,3,3
A08160299,239465,71579278,PLANTA JUAREZ - CROWN FAMOSA,Activo,Operativo,UNC.CUAD.BS.201,30485556,1,0,
A08160299,239465,71579278,PLANTA JUAREZ - CROWN FAMOSA,Activo,Operativo,UNC.CUAD.BS.203,30485558,47,0,
A08160299,239465,71579278,PLANTA JUAREZ - CROWN FAMOSA,Activo,Operativo,UNC.CUAD.BS.901,30485560,47,0,
A07160090,235121,71445433,CFE REFORMA 164,Activo,Planeación,UNC.CUAD.BS.104,30366506,5,0,
A07160090,235121,71445433,CFE REFORMA 164,Activo,Planeación,UNC.CUAD.BS.901,30366508,5,0,
A05160085,229264,71571349,CUAUHTEMOC 536,Cancelado,Implementación,UNC.CUAD.BS.102,30202480,4,0,
A05160085,229264,71571349,CUAUHTEMOC 536,Cancelado,Implementación,UNC.CUAD.BS.203,30202484,4,0,
A05160085,229264,71571349,CUAUHTEMOC 536,Cancelado,Implementación,UNC.CUAD.BS.901,30202486,4,0,
A05160085,229264,71571349,CUAUHTEMOC 536,Cancelado,Implementación,UNC.CUAD.BS.201,30202482,1,0,
A05160083,229264,71445433,CFE REFORMA 164,Cancelado,Implementación,UNC.CUAD.BS.104,30202407,30,0,
A05160083,229264,71445433,CFE REFORMA 164,Cancelado,Implementación,UNC.CUAD.BS.201,30202409,1,0,
A05160083,229264,71445433,CFE REFORMA 164,Cancelado,Implementación,UNC.CUAD.BS.901,30202460,30,0,
A05160083,229264,71445433,CFE REFORMA 164,Cancelado,Implementación,UNC.CUAD.BS.902,30202462,1,0,
A05160084,229264,71571348,RIO RODANO 14,Cancelado,Implementación,UNC.CUAD.BS.901,30202470,6,0,
A05160084,229264,71571348,RIO RODANO 14,Cancelado,Implementación,UNC.CUAD.BS.102,30202464,6,0,
A05160084,229264,71571348,RIO RODANO 14,Cancelado,Implementación,UNC.CUAD.BS.203,30202468,6,0,
A05160084,229264,71571348,RIO RODANO 14,Cancelado,Implementación,UNC.CUAD.BS.201,30202466,1,0,
A04160467,228501,71567115,DEVLYN AMPLIACION GRANADA,Activo,Planeación,UNC.CUAD.BS.101,30177843,1,1,
A04160468,228501,71567118,DEVLYN LOMAS VERDES CUSPIDE,Activo,Planeación,UNC.CUAD.BS.101,30177851,1,1,
A04160469,228501,71567120,DEVLYN SATELITE,Activo,Planeación,UNC.CUAD.BS.101,30177859,1,1,
A04160186,227365,70190770,2426 CENATI MEXICO,Cancelado,Desconocido,UNC.CUAD.BS.104,30155214,32,0,
A03160121,224771,70190770,2426 CENATI MEXICO,Cancelado,Implementación,UNC.CUAD.BS.104,29941182,32,0,
A03160058,216224,71466785,NUEVO VALLARTA,Activo,Operativo,UNC.CUAD.BS.902,29227948,1,0,1
A03160058,216224,71466785,NUEVO VALLARTA,Activo,Operativo,UNC.CUAD.BS.103,29227946,4,4,4
A03160058,216224,71466785,NUEVO VALLARTA,Activo,Operativo,UNC.CUAD.BS.101,29227944,6,6,6
A03160058,216224,71466785,NUEVO VALLARTA,Activo,Operativo,UNC.CUAD.BS.901,29227952,10,0,10
A03160058,216224,71466785,NUEVO VALLARTA,Activo,Operativo,UNC.CUAD.BS.201,29227950,1,0,
A07150098,203597,71447767,BUFETE ROBLES CUAJIMALPA,Activo,Operativo,UNC.CUAD.BS.104,28271847,1,1,
A07150098,203597,71447767,BUFETE ROBLES CUAJIMALPA,Activo,Operativo,UNC.CUAD.BS.901,28271849,1,0,
A04150055,194607,71447767,BUFETE ROBLES CUAJIMALPA,Activo,Operativo,UNC.CUAD.BS.103,28031924,6,6,6
A04150055,194607,71447767,BUFETE ROBLES CUAJIMALPA,Activo,Operativo,UNC.CUAD.BS.901,28031926,33,0,33
A04150055,194607,71447767,BUFETE ROBLES CUAJIMALPA,Activo,Operativo,UNC.CUAD.BS.902,28031928,1,0,1
A02150180,191712,71447767,BUFETE ROBLES CUAJIMALPA,Activo,Operativo,UNC.CUAD.BS.201,27931232,1,0,1
A02150180,191712,71447767,BUFETE ROBLES CUAJIMALPA,Activo,Operativo,UNC.CUAD.BS.202,27931234,1,0,1
A02150180,191712,71447767,BUFETE ROBLES CUAJIMALPA,Activo,Operativo,UNC.CUAD.BS.104,27931276,30,30,27
A08192079,387693,71821324,MAYKA,Activo,Planeación,UNC.CUAD.BS.104,31192725,4,0,"3,1"
V000000016,216298,71466497,CUAD ISA LENY ORTEGA,Cancelado,Desconocido,UNC.CUAD.BS.102,29232034,1,0,
V000000016,216298,71466497,CUAD ISA LENY ORTEGA,Cancelado,Desconocido,UNC.CUAD.BS.203,29232036,1,0,
V000000016,216298,71466497,CUAD ISA LENY ORTEGA,Cancelado,Desconocido,UNC.CUAD.BS.204,29232038,1,0,
V000000016,216298,71466497,CUAD ISA LENY ORTEGA,Cancelado,Desconocido,UNC.CUAD.BS.901,29232040,1,0,
V000000017,223583,71315742,FIRST MAJESTIC PLATA LA PARRILLA,Cancelado,Desconocido,UNC.CUAD.BS.104,29559579,5,0,
V000000017,223583,71315742,FIRST MAJESTIC PLATA LA PARRILLA,Cancelado,Desconocido,UNC.CUAD.BS.901,29559581,5,0,
V000000017,223583,71315742,FIRST MAJESTIC PLATA LA PARRILLA,Cancelado,Desconocido,UNC.CUAD.BS.902,29559590,1,0,
A09190877,390476,71780550,CERVEZA CORONA EN AGS SEDE,Activo,Planeación,UNC.CUAD60.BS.102,36193878,132,0,
A09190877,390476,71780550,CERVEZA CORONA EN AGS SEDE,Activo,Planeación,UNC.CUAD60.BS.104,36193880,13,0,
A09190877,390476,71780550,CERVEZA CORONA EN AGS SEDE,Activo,Planeación,UNC.CUAD60.BS.201,36193882,1,0,
A09190877,390476,71780550,CERVEZA CORONA EN AGS SEDE,Activo,Planeación,UNC.CUAD60.BS.201,36193884,106,0,
A09190877,390476,71780550,CERVEZA CORONA EN AGS SEDE,Activo,Planeación,UNC.CUAD60.BS.901,36193886,145,0,
A09190877,390476,71780550,CERVEZA CORONA EN AGS SEDE,Activo,Planeación,UNC.CUAD60.BS.902,36193896,1,0,
A10191179,394367,71411703,EURO ALARMAS SA DE CV,Activo,Desconocido,UNC.CUAD.BS.101,35870524,10,0,
A10191179,394367,71411703,EURO ALARMAS SA DE CV,Activo,Desconocido,UNC.CUAD.BS.102,35870526,12,0,
A10191179,394367,71411703,EURO ALARMAS SA DE CV,Activo,Desconocido,UNC.CUAD.BS.103,35870528,5,0,
A10191179,394367,71411703,EURO ALARMAS SA DE CV,Activo,Desconocido,UNC.CUAD.BS.901,35870530,27,0,
A10191179,394367,71411703,EURO ALARMAS SA DE CV,Activo,Desconocido,UNC.CUAD.BS.902,35870544,2,0,
A10192138,396436,71747161,GB IM RPV,Cancelado,Desconocido,UNC.CUAD.BS.101,36659320,11,11,
A10192138,396436,71747161,GB IM RPV,Cancelado,Desconocido,UNC.CUAD.BS.102,36659322,22,17,
A10192138,396436,71747161,GB IM RPV,Cancelado,Desconocido,UNC.CUAD.BS.104,36659324,2,1,
A10192138,396436,71747161,GB IM RPV,Cancelado,Desconocido,UNC.CUAD.BS.205,36659326,22,0,
A10192138,396436,71747161,GB IM RPV,Cancelado,Desconocido,UNC.CUAD.BS.901,36659328,35,0,
A10192138,396436,71747161,GB IM RPV,Cancelado,Desconocido,UNC.CUAD.BS.902,36659333,1,0,
A10192158,396464,71737637,GB_BLM_RPV_GDL_0,Cancelado,Desconocido,UNC.CUAD.BS.101,36659684,8,8,
A10192158,396464,71737637,GB_BLM_RPV_GDL_0,Cancelado,Desconocido,UNC.CUAD.BS.102,36659686,65,55,
A10192158,396464,71737637,GB_BLM_RPV_GDL_0,Cancelado,Desconocido,UNC.CUAD.BS.104,36659688,5,1,
A10192158,396464,71737637,GB_BLM_RPV_GDL_0,Cancelado,Desconocido,UNC.CUAD.BS.205,36659690,65,0,
A10192158,396464,71737637,GB_BLM_RPV_GDL_0,Cancelado,Desconocido,UNC.CUAD.BS.901,36659692,78,0,
A10192158,396464,71737637,GB_BLM_RPV_GDL_0,Cancelado,Desconocido,UNC.CUAD.BS.902,36659697,1,0,
A11190229,397680,71747161,GB IM RPV,Cancelado,Desconocido,UNC.CUAD.BS.201,36687660,1,0,
A11190244,397694,71737637,GB_BLM_RPV_GDL_0,Cancelado,Desconocido,UNC.CUAD.BS.201,36687898,1,0,
A11190117,397529,70109603,ANPASA MEXICO CONSTITUTENTES CORP,Activo,Planeación,UNC.CUAD.BS.101,36679762,56,0,
A11190117,397529,70109603,ANPASA MEXICO CONSTITUTENTES CORP,Activo,Planeación,UNC.CUAD.BS.901,36679764,56,0,
A11190118,397536,70109604,ANPASA LERMA CIRCUITO INDUSTRIA,Activo,Planeación,UNC.CUAD.BS.101,36680119,13,0,
A11190118,397536,70109604,ANPASA LERMA CIRCUITO INDUSTRIA,Activo,Planeación,UNC.CUAD.BS.901,36680121,13,0,
A11190125,397550,70109608,ANPASA GUADALAJARA MARCO POLO 2861,Activo,Planeación,UNC.CUAD.BS.101,36680818,5,0,
A11190125,397550,70109608,ANPASA GUADALAJARA MARCO POLO 2861,Activo,Planeación,UNC.CUAD.BS.901,36680820,5,0,
A11190126,397552,70109608,ANPASA GUADALAJARA MARCO POLO 2861,Activo,Planeación,UNC.CUAD.BS.201,36680832,1,0,
A11190126,397552,70109608,ANPASA GUADALAJARA MARCO POLO 2861,Activo,Planeación,UNC.CUAD.BS.202,36680834,1,0,
A11190126,397552,70109608,ANPASA GUADALAJARA MARCO POLO 2861,Activo,Planeación,UNC.CUAD.BS.902,36680849,1,0,
A11190129,397565,71707765,PARQUE INDUSTRIAL PYME,Activo,Planeación,UNC.CUAD.BS.201,36681318,1,0,
A11190129,397565,71707765,PARQUE INDUSTRIAL PYME,Activo,Planeación,UNC.CUAD.BS.202,36681320,1,0,
A11190129,397565,71707765,PARQUE INDUSTRIAL PYME,Activo,Planeación,UNC.CUAD.BS.902,36681335,1,0,
A11190128,397546,71433731,ANPASA HERMOSILLO,Activo,Planeación,UNC.CUAD.BS.101,36680778,6,0,
A11190128,397546,71433731,ANPASA HERMOSILLO,Activo,Planeación,UNC.CUAD.BS.901,36680780,6,0,
A11190131,397534,70109603,ANPASA MEXICO CONSTITUTENTES CORP,Activo,Planeación,UNC.CUAD.BS.201,36679786,1,0,
A11190131,397534,70109603,ANPASA MEXICO CONSTITUTENTES CORP,Activo,Planeación,UNC.CUAD.BS.202,36679788,1,0,
A11190131,397534,70109603,ANPASA MEXICO CONSTITUTENTES CORP,Activo,Planeación,UNC.CUAD.BS.902,36679798,1,0,
A11190132,397544,70109604,ANPASA LERMA CIRCUITO INDUSTRIA,Activo,Planeación,UNC.CUAD.BS.201,36680183,1,0,
A11190132,397544,70109604,ANPASA LERMA CIRCUITO INDUSTRIA,Activo,Planeación,UNC.CUAD.BS.902,36680208,1,0,
A11190132,397544,70109604,ANPASA LERMA CIRCUITO INDUSTRIA,Activo,Planeación,UNC.CUAD.BS.202,36680210,1,0,
A11190135,397547,71433731,ANPASA HERMOSILLO,Activo,Planeación,UNC.CUAD.BS.201,36680796,1,0,
A11190135,397547,71433731,ANPASA HERMOSILLO,Activo,Planeación,UNC.CUAD.BS.202,36680798,1,0,
A11190135,397547,71433731,ANPASA HERMOSILLO,Activo,Planeación,UNC.CUAD.BS.902,36680814,1,0,
A11190136,397559,71707765,PARQUE INDUSTRIAL PYME,Activo,Planeación,UNC.CUAD.BS.101,36681301,5,0,
A11190136,397559,71707765,PARQUE INDUSTRIAL PYME,Activo,Planeación,UNC.CUAD.BS.901,36681303,5,0,
A11190138,397572,70109611,ANPASA LEON MARIA LUZ 107,Activo,Planeación,UNC.CUAD.BS.101,36681586,4,0,
A11190138,397572,70109611,ANPASA LEON MARIA LUZ 107,Activo,Planeación,UNC.CUAD.BS.901,36681588,4,0,
A11190139,397573,70109611,ANPASA LEON MARIA LUZ 107,Activo,Planeación,UNC.CUAD.BS.201,36681590,1,0,
A11190139,397573,70109611,ANPASA LEON MARIA LUZ 107,Activo,Planeación,UNC.CUAD.BS.202,36681592,1,0,
A11190139,397573,70109611,ANPASA LEON MARIA LUZ 107,Activo,Planeación,UNC.CUAD.BS.902,36681606,1,0,
A11190465,398118,70109607,ANPASA CANCUN ACANCEH MZA 8,Activo,Planeación,UNC.CUAD.BS.201,36699549,1,0,
A11190465,398118,70109607,ANPASA CANCUN ACANCEH MZA 8,Activo,Planeación,UNC.CUAD.BS.202,36699551,1,0,
A11190465,398118,70109607,ANPASA CANCUN ACANCEH MZA 8,Activo,Planeación,UNC.CUAD.BS.902,36699565,1,0,
A11190487,398130,71833448,ANPASA VILLAHERMOSA,Activo,Planeación,UNC.CUAD.BS.902,36699690,1,0,
A11190487,398130,71833448,ANPASA VILLAHERMOSA,Activo,Planeación,UNC.CUAD.BS.201,36699695,1,0,
A11190487,398130,71833448,ANPASA VILLAHERMOSA,Activo,Planeación,UNC.CUAD.BS.202,36699697,1,0,
A11190484,398134,71833450,CULIACAN,Activo,Planeación,UNC.CUAD.BS.201,36699761,1,0,
A11190484,398134,71833450,CULIACAN,Activo,Planeación,UNC.CUAD.BS.202,36699763,1,0,
A11190484,398134,71833450,CULIACAN,Activo,Planeación,UNC.CUAD.BS.902,36699773,1,0,
A11190490,398127,71833448,ANPASA VILLAHERMOSA,Activo,Planeación,UNC.CUAD.BS.901,36699670,3,0,
A11190490,398127,71833448,ANPASA VILLAHERMOSA,Activo,Planeación,UNC.CUAD.BS.101,36699672,3,0,
A11190491,398131,71833450,CULIACAN,Activo,Planeación,UNC.CUAD.BS.101,36699709,3,0,
A11190491,398131,71833450,CULIACAN,Activo,Planeación,UNC.CUAD.BS.901,36699711,3,0,
A12190259,400648,70109607,ANPASA CANCUN ACANCEH MZA 8,Activo,Planeación,UNC.CUAD.BS.101,36770237,4,0,
A12190259,400648,70109607,ANPASA CANCUN ACANCEH MZA 8,Activo,Planeación,UNC.CUAD.BS.901,36770239,4,0,
A12190261,400653,71707765,PARQUE INDUSTRIAL PYME,Activo,Planeación,UNC.CUAD.BS.101,36770250,5,0,
A12190261,400653,71707765,PARQUE INDUSTRIAL PYME,Activo,Planeación,UNC.CUAD.BS.901,36770252,5,0,
A12190262,400659,71707765,PARQUE INDUSTRIAL PYME,Activo,Planeación,UNC.CUAD.BS.201,36770358,1,0,
A12190262,400659,71707765,PARQUE INDUSTRIAL PYME,Activo,Planeación,UNC.CUAD.BS.202,36770360,1,0,
A12190262,400659,71707765,PARQUE INDUSTRIAL PYME,Activo,Planeación,UNC.CUAD.BS.902,36770375,1,0,
A11190194,397646,71833192,2019 OFICINAS CENTRALES GDL,Activo,Operativo,UNC.CUAD.BS.102,36686263,14,12,14
A11190194,397646,71833192,2019 OFICINAS CENTRALES GDL,Activo,Operativo,UNC.CUAD.BS.103,36686265,6,6,6
A11190194,397646,71833192,2019 OFICINAS CENTRALES GDL,Activo,Operativo,UNC.CUAD.BS.104,36686267,30,27,30
A11190194,397646,71833192,2019 OFICINAS CENTRALES GDL,Activo,Operativo,UNC.CUAD.BS.201,36686269,2,0,1
A11190194,397646,71833192,2019 OFICINAS CENTRALES GDL,Activo,Operativo,UNC.CUAD.BS.202,36686271,1,0,
A11190194,397646,71833192,2019 OFICINAS CENTRALES GDL,Activo,Operativo,UNC.CUAD.BS.901,36686273,50,0,50
A11190926,399148,71272856,CARSO EFICENTRUM CUICUILCO,Activo,Implementación,UNC.CUAD60.BS.102,36728936,32,32,
A11190926,399148,71272856,CARSO EFICENTRUM CUICUILCO,Activo,Implementación,UNC.CUAD60.BS.201,36728938,3,0,
A11190926,399148,71272856,CARSO EFICENTRUM CUICUILCO,Activo,Implementación,UNC.CUAD60.BS.202,36728940,2,0,
