"folio","oa","siteNumber","clientName","siteName","phase","status","sku","partId","qty","usuariosXSP","usuariosFac"
"A07160020",234555,71459518,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA CUNDUA","Operativo","Activo","UNC.CUAD.BS.901",30354624,14,0,"[]"
"A07160020",234555,71459518,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA CUNDUA","Operativo","Activo","UNC.CUAD.BS.902",30354635,1,0,"[1]"
"A07160021",234553,71459513,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA COMALCALCO","Operativo","Activo","UNC.CUAD.BS.102",30354602,2,1,"[]"
"A07160021",234553,71459513,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA COMALCALCO","Operativo","Activo","UNC.CUAD.BS.901",30354604,2,0,"[]"
"A07160015",234550,71549005,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CPJ  VILLA TECOLUTILLA","Operativo","Activo","UNC.CUAD.BS.102",30354545,7,7,"[]"
"A07160015",234550,71549005,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CPJ  VILLA TECOLUTILLA","Operativo","Activo","UNC.CUAD.BS.901",30354547,7,0,"[]"
"A07160016",234546,71461978,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA COMALC","Operativo","Activo","UNC.CUAD.BS.102",30354502,7,7,"[7]"
"A07160016",234546,71461978,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA COMALC","Operativo","Activo","UNC.CUAD.BS.103",30354504,2,1,"[2]"
"A07160016",234546,71461978,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA COMALC","Operativo","Activo","UNC.CUAD.BS.203",30354506,2,0,"[]"
"A07160016",234546,71461978,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA COMALC","Operativo","Activo","UNC.CUAD.BS.901",30354508,9,0,"[]"
"A07160016",234546,71461978,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA COMALC","Operativo","Activo","UNC.CUAD.BS.902",30354519,1,0,"[1]"
"A06160493",234199,71548495,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CPJ BALANCAN","Planeación","Activo","UNC.CUAD.BS.102",30343983,5,0,"[]"
"A06160493",234199,71548495,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CPJ BALANCAN","Planeación","Activo","UNC.CUAD.BS.103",30343985,2,0,"[]"
"A06160493",234199,71548495,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CPJ BALANCAN","Planeación","Activo","UNC.CUAD.BS.203",30343987,2,0,"[]"
"A06160493",234199,71548495,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CPJ BALANCAN","Planeación","Activo","UNC.CUAD.BS.901",30343989,7,0,"[]"
"A06160493",234199,71548495,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CPJ BALANCAN","Planeación","Activo","UNC.CUAD.BS.902",30344000,1,0,"[]"
"A06160491",234198,71548517,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CPJ VILLA EL TRIUNFO","Planeación","Activo","UNC.CUAD.BS.901",30343967,5,0,"[]"
"A06160491",234198,71548517,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CPJ VILLA EL TRIUNFO","Planeación","Activo","UNC.CUAD.BS.102",30343965,5,0,"[]"
"A06160492",234197,71459484,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA CARDENAS 1 2 Y 3","Operativo","Activo","UNC.CUAD.BS.102",30343910,12,11,"[12]"
"A06160492",234197,71459484,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA CARDENAS 1 2 Y 3","Operativo","Activo","UNC.CUAD.BS.203",30343914,1,0,"[]"
"A06160492",234197,71459484,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA CARDENAS 1 2 Y 3","Operativo","Activo","UNC.CUAD.BS.901",30343916,13,0,"[]"
"A06160492",234197,71459484,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA CARDENAS 1 2 Y 3","Operativo","Activo","UNC.CUAD.BS.902",30343926,1,0,"[1]"
"A06160492",234197,71459484,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA CARDENAS 1 2 Y 3","Operativo","Activo","UNC.CUAD.BS.104",30343912,1,1,"[1]"
"A06160490",234196,71459488,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA DE FRO","Operativo","Activo","UNC.CUAD.BS.901",30343871,10,0,"[]"
"A06160490",234196,71459488,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA DE FRO","Operativo","Activo","UNC.CUAD.BS.902",30343882,1,0,"[]"
"A06160490",234196,71459488,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA DE FRO","Operativo","Activo","UNC.CUAD.BS.203",30343869,2,0,"[]"
"A06160490",234196,71459488,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA DE FRO","Operativo","Activo","UNC.CUAD.BS.103",30343867,2,1,"[]"
"A06160490",234196,71459488,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA DE FRO","Operativo","Activo","UNC.CUAD.BS.102",30343865,8,8,"[]"
"A06160489",234195,71459480,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION VICENTE GUERRERO","Planeación","Activo","UNC.CUAD.BS.102",30343839,9,0,"[]"
"A06160489",234195,71459480,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION VICENTE GUERRERO","Planeación","Activo","UNC.CUAD.BS.901",30343841,9,0,"[]"
"A06160487",234194,71459489,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA FRONTERA","Operativo","Activo","UNC.CUAD.BS.102",30343827,2,2,"[]"
"A06160487",234194,71459489,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA FRONTERA","Operativo","Activo","UNC.CUAD.BS.901",30343829,2,0,"[]"
"A06160488",234193,71459492,"FISCALIA GENERAL DEL ESTADO DE TABASCO","EDIFICIO REVOLUCION","Operativo","Activo","UNC.CUAD.BS.102",30343782,6,6,"[]"
"A06160488",234193,71459492,"FISCALIA GENERAL DEL ESTADO DE TABASCO","EDIFICIO REVOLUCION","Operativo","Activo","UNC.CUAD.BS.901",30343790,11,0,"[]"
"A06160488",234193,71459492,"FISCALIA GENERAL DEL ESTADO DE TABASCO","EDIFICIO REVOLUCION","Operativo","Activo","UNC.CUAD.BS.103",30343784,4,3,"[]"
"A06160488",234193,71459492,"FISCALIA GENERAL DEL ESTADO DE TABASCO","EDIFICIO REVOLUCION","Operativo","Activo","UNC.CUAD.BS.104",30343786,1,1,"[]"
"A06160488",234193,71459492,"FISCALIA GENERAL DEL ESTADO DE TABASCO","EDIFICIO REVOLUCION","Operativo","Activo","UNC.CUAD.BS.203",30343788,4,0,"[]"
"A06160483",234192,71459493,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FECS ATRAS DE LA FISCALIA GENERAL","Desconocido","Cancelado","UNC.CUAD.BS.102",30343744,2,0,"[]"
"A06160483",234192,71459493,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FECS ATRAS DE LA FISCALIA GENERAL","Desconocido","Cancelado","UNC.CUAD.BS.203",30343748,10,0,"[]"
"A06160483",234192,71459493,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FECS ATRAS DE LA FISCALIA GENERAL","Desconocido","Cancelado","UNC.CUAD.BS.901",30343750,12,0,"[]"
"A06160483",234192,71459493,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FECS ATRAS DE LA FISCALIA GENERAL","Desconocido","Cancelado","UNC.CUAD.BS.103",30343746,10,0,"[]"
"A06160486",234191,71459500,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE OPERACIONES ESTRATEGICAS","Operativo","Activo","UNC.CUAD.BS.103",30343730,3,2,"[]"
"A06160486",234191,71459500,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE OPERACIONES ESTRATEGICAS","Operativo","Activo","UNC.CUAD.BS.901",30343732,3,0,"[]"
"A06160484",234190,71459501,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CASA BLANCA FECS","Operativo","Activo","UNC.CUAD.BS.102",30343706,5,5,"[]"
"A06160484",234190,71459501,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CASA BLANCA FECS","Operativo","Activo","UNC.CUAD.BS.901",30343710,6,0,"[]"
"A06160484",234190,71459501,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CASA BLANCA FECS","Operativo","Activo","UNC.CUAD.BS.104",30343708,1,0,"[]"
"A06160485",234189,71578098,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA  VILLA LUIS G PEREZ","Planeación","Activo","UNC.CUAD.BS.102",30343692,3,0,"[]"
"A06160485",234189,71578098,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA  VILLA LUIS G PEREZ","Planeación","Activo","UNC.CUAD.BS.901",30343694,3,0,"[]"
"A06160482",234188,71459504,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA 5 DE MAYO VHSA","Operativo","Activo","UNC.CUAD.BS.102",30343680,2,2,"[2]"
"A06160482",234188,71459504,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA 5 DE MAYO VHSA","Operativo","Activo","UNC.CUAD.BS.901",30343682,2,0,"[]"
"A06160479",234172,71459505,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA JUZGADOS DE PAZ","Operativo","Activo","UNC.CUAD.BS.102",30343573,2,2,"[]"
"A06160479",234172,71459505,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA JUZGADOS DE PAZ","Operativo","Activo","UNC.CUAD.BS.901",30343575,2,0,"[]"
"A06160481",234171,71459507,"FISCALIA GENERAL DEL ESTADO DE TABASCO","INSTITUTO DE CAPACITACION Y PROFESIONALI","Operativo","Activo","UNC.CUAD.BS.103",30343537,1,1,"[1]"
"A06160481",234171,71459507,"FISCALIA GENERAL DEL ESTADO DE TABASCO","INSTITUTO DE CAPACITACION Y PROFESIONALI","Operativo","Activo","UNC.CUAD.BS.102",30343539,10,10,"[10]"
"A06160481",234171,71459507,"FISCALIA GENERAL DEL ESTADO DE TABASCO","INSTITUTO DE CAPACITACION Y PROFESIONALI","Operativo","Activo","UNC.CUAD.BS.901",30343543,11,0,"[]"
"A06160481",234171,71459507,"FISCALIA GENERAL DEL ESTADO DE TABASCO","INSTITUTO DE CAPACITACION Y PROFESIONALI","Operativo","Activo","UNC.CUAD.BS.203",30343541,1,0,"[]"
"A06160480",234170,71459508,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA MP ESPEC P ADOLESC CONFLICTO","Operativo","Activo","UNC.CUAD.BS.102",30343521,4,3,"[]"
"A06160480",234170,71459508,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA MP ESPEC P ADOLESC CONFLICTO","Operativo","Activo","UNC.CUAD.BS.901",30343523,4,0,"[]"
"A06160478",234168,71459511,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA DE CENTRO DE ATENCION A MENORES","Operativo","Activo","UNC.CUAD.BS.102",30343476,10,5,"[4]"
"A06160478",234168,71459511,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA DE CENTRO DE ATENCION A MENORES","Operativo","Activo","UNC.CUAD.BS.901",30343478,10,0,"[]"
"A06160237",232839,71498536,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA CENTRAL","Desconocido","Cancelado","UNC.CUAD.BS.203",30301711,35,0,"[]"
"A06160237",232839,71498536,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA CENTRAL","Desconocido","Cancelado","UNC.CUAD.BS.901",30301713,207,0,"[]"
"A06160237",232839,71498536,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA CENTRAL","Desconocido","Cancelado","UNC.CUAD.BS.201",30301709,3,0,"[]"
"A06160237",232839,71498536,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA CENTRAL","Desconocido","Cancelado","UNC.CUAD.BS.104",30301707,12,0,"[]"
"A06160237",232839,71498536,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA CENTRAL","Desconocido","Cancelado","UNC.CUAD.BS.103",30301705,35,0,"[]"
"A06160237",232839,71498536,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA CENTRAL","Desconocido","Cancelado","UNC.CUAD.BS.102",30301703,160,0,"[]"
"A06160237",232839,71498536,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA CENTRAL","Desconocido","Cancelado","UNC.CUAD.BS.902",30301725,1,0,"[]"
"A03160288",225782,71458116,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA NODOCENTRAL USUMACINTA","Operativo","Activo","UNC.CUAD.BS.104",29964835,3,3,"[]"
"A03160250",225586,71458116,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA NODOCENTRAL USUMACINTA","Operativo","Activo","UNC.CUAD.BS.203",29958958,3,0,"[]"
"A03160250",225586,71458116,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA NODOCENTRAL USUMACINTA","Operativo","Activo","UNC.CUAD.BS.901",29958956,3,0,"[]"
"A03160250",225586,71458116,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA NODOCENTRAL USUMACINTA","Operativo","Activo","UNC.CUAD.BS.901",29958956,3,0,"[]"
"A03160250",225586,71458116,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA NODOCENTRAL USUMACINTA","Operativo","Activo","UNC.CUAD.BS.203",29958958,3,0,"[]"
"A03160250",225586,71458116,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA NODOCENTRAL USUMACINTA","Operativo","Activo","UNC.CUAD.BS.901",29958944,80,0,"[]"
"A03160250",225586,71458116,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA NODOCENTRAL USUMACINTA","Operativo","Activo","UNC.CUAD.BS.102",29958942,80,80,"[]"
"A03160250",225586,71458116,"FISCALIA GENERAL DEL ESTADO DE TABASCO","FISCALIA NODOCENTRAL USUMACINTA","Operativo","Activo","UNC.CUAD.BS.203",29958935,80,0,"[]"
"A09150266",209966,71461980,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TENOSI","Desconocido","Cancelado","UNC.CUAD.BS.102",28747609,15,0,"[]"
"A09150266",209966,71461980,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TENOSI","Desconocido","Cancelado","UNC.CUAD.BS.901",28747615,17,0,"[]"
"A09150266",209966,71461980,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TENOSI","Desconocido","Cancelado","UNC.CUAD.BS.902",28747617,1,0,"[]"
"A09150266",209966,71461980,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TENOSI","Desconocido","Cancelado","UNC.CUAD.BS.103",28747611,2,1,"[]"
"A09150266",209966,71461980,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TENOSI","Desconocido","Cancelado","UNC.CUAD.BS.203",28747613,2,0,"[]"
"A09150265",209966,71461979,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION NACAJUCA","Desconocido","Cancelado","UNC.CUAD.BS.901",28747568,12,0,"[]"
"A09150265",209966,71461979,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION NACAJUCA","Desconocido","Cancelado","UNC.CUAD.BS.902",28747570,1,0,"[]"
"A09150265",209966,71461979,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION NACAJUCA","Desconocido","Cancelado","UNC.CUAD.BS.102",28747562,10,0,"[]"
"A09150265",209966,71461979,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION NACAJUCA","Desconocido","Cancelado","UNC.CUAD.BS.103",28747564,2,0,"[]"
"A09150265",209966,71461979,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION NACAJUCA","Desconocido","Cancelado","UNC.CUAD.BS.203",28747566,2,0,"[]"
"A09150263",209966,71461978,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA COMALC","Desconocido","Cancelado","UNC.CUAD.BS.102",28747515,10,0,"[]"
"A09150263",209966,71461978,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA COMALC","Desconocido","Cancelado","UNC.CUAD.BS.902",28747530,1,0,"[]"
"A09150263",209966,71461978,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA COMALC","Desconocido","Cancelado","UNC.CUAD.BS.901",28747521,12,0,"[]"
"A09150263",209966,71461978,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA COMALC","Desconocido","Cancelado","UNC.CUAD.BS.103",28747517,2,1,"[]"
"A09150263",209966,71461978,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA COMALC","Desconocido","Cancelado","UNC.CUAD.BS.203",28747519,2,0,"[]"
"A07150471",204858,71459600,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TENOSI","Desconocido","Cancelado","UNC.CUAD.BS.102",28264020,4,0,"[]"
"A07150471",204858,71459600,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TENOSI","Desconocido","Cancelado","UNC.CUAD.BS.901",28264022,4,0,"[]"
"A07150470",204858,71459598,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA TEAPA","Desconocido","Cancelado","UNC.CUAD.BS.102",28264008,2,0,"[]"
"A07150470",204858,71459598,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA TEAPA","Desconocido","Cancelado","UNC.CUAD.BS.901",28264010,2,0,"[]"
"A07150469",204858,71459597,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION TEAPA","Desconocido","Cancelado","UNC.CUAD.BS.102",28263960,10,0,"[]"
"A07150469",204858,71459597,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION TEAPA","Desconocido","Cancelado","UNC.CUAD.BS.901",28263969,12,0,"[]"
"A07150469",204858,71459597,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION TEAPA","Desconocido","Cancelado","UNC.CUAD.BS.902",28263966,1,0,"[]"
"A07150469",204858,71459597,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION TEAPA","Desconocido","Cancelado","UNC.CUAD.BS.103",28263962,2,1,"[]"
"A07150469",204858,71459597,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION TEAPA","Desconocido","Cancelado","UNC.CUAD.BS.203",28263964,2,0,"[]"
"A07150468",204858,71459596,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA TACOTALPA","Desconocido","Cancelado","UNC.CUAD.BS.102",28263948,2,0,"[]"
"A07150468",204858,71459596,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA TACOTALPA","Desconocido","Cancelado","UNC.CUAD.BS.901",28263950,2,0,"[]"
"A07150467",204858,71459595,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TACOTA","Desconocido","Cancelado","UNC.CUAD.BS.102",28263901,10,0,"[]"
"A07150467",204858,71459595,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TACOTA","Desconocido","Cancelado","UNC.CUAD.BS.203",28263905,2,0,"[]"
"A07150467",204858,71459595,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TACOTA","Desconocido","Cancelado","UNC.CUAD.BS.103",28263903,2,0,"[]"
"A07150467",204858,71459595,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TACOTA","Desconocido","Cancelado","UNC.CUAD.BS.901",28263907,12,0,"[]"
"A07150467",204858,71459595,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA TACOTA","Desconocido","Cancelado","UNC.CUAD.BS.902",28263909,1,0,"[]"
"A07150466",204858,71459593,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA PARAIS","Desconocido","Cancelado","UNC.CUAD.BS.102",28263832,15,0,"[]"
"A07150466",204858,71459593,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA PARAIS","Desconocido","Cancelado","UNC.CUAD.BS.103",28263834,2,0,"[]"
"A07150466",204858,71459593,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA PARAIS","Desconocido","Cancelado","UNC.CUAD.BS.901",28263838,17,0,"[]"
"A07150466",204858,71459593,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA PARAIS","Desconocido","Cancelado","UNC.CUAD.BS.203",28263887,2,0,"[]"
"A07150466",204858,71459593,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA PARAIS","Desconocido","Cancelado","UNC.CUAD.BS.102",28263889,2,0,"[]"
"A07150466",204858,71459593,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA PARAIS","Desconocido","Cancelado","UNC.CUAD.BS.901",28263891,2,0,"[]"
"A07150466",204858,71459593,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA PARAIS","Desconocido","Cancelado","UNC.CUAD.BS.102",28263832,15,0,"[]"
"A07150466",204858,71459593,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA PARAIS","Desconocido","Cancelado","UNC.CUAD.BS.901",28263838,17,0,"[]"
"A07150466",204858,71459593,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA PARAIS","Desconocido","Cancelado","UNC.CUAD.BS.902",28263836,1,0,"[]"
"A07150465",204858,71459592,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA BOSQUES DE SALOYA NACAJUCA","Desconocido","Cancelado","UNC.CUAD.BS.102",28263820,2,0,"[]"
"A07150465",204858,71459592,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA BOSQUES DE SALOYA NACAJUCA","Desconocido","Cancelado","UNC.CUAD.BS.901",28263822,2,0,"[]"
"A07150464",204858,71459590,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA DE NACAJUCA","Desconocido","Cancelado","UNC.CUAD.BS.102",28263808,2,0,"[]"
"A07150464",204858,71459590,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA DE NACAJUCA","Desconocido","Cancelado","UNC.CUAD.BS.901",28263810,2,0,"[]"
"A07150463",204858,71459589,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA CIUDAD PEMEX","Desconocido","Cancelado","UNC.CUAD.BS.102",28263796,2,0,"[]"
"A07150463",204858,71459589,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA CIUDAD PEMEX","Desconocido","Cancelado","UNC.CUAD.BS.901",28263798,2,0,"[]"
"A07150462",204858,71459546,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA MACUSPANA","Desconocido","Cancelado","UNC.CUAD.BS.102",28263784,2,0,"[]"
"A07150462",204858,71459546,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA MACUSPANA","Desconocido","Cancelado","UNC.CUAD.BS.901",28263786,2,0,"[]"
"A07150461",204858,71459545,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA MACUSP","Desconocido","Cancelado","UNC.CUAD.BS.102",28263726,15,3,"[]"
"A07150461",204858,71459545,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA MACUSP","Desconocido","Cancelado","UNC.CUAD.BS.103",28263728,2,2,"[]"
"A07150461",204858,71459545,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA MACUSP","Desconocido","Cancelado","UNC.CUAD.BS.203",28263730,2,0,"[]"
"A07150461",204858,71459545,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA MACUSP","Desconocido","Cancelado","UNC.CUAD.BS.901",28263732,17,0,"[]"
"A07150461",204858,71459545,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA MACUSP","Desconocido","Cancelado","UNC.CUAD.BS.902",28263734,1,0,"[]"
"A07150460",204858,71459544,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA JONUTA","Desconocido","Cancelado","UNC.CUAD.BS.102",28263714,2,0,"[]"
"A07150460",204858,71459544,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA JONUTA","Desconocido","Cancelado","UNC.CUAD.BS.901",28263716,2,0,"[]"
"A07150459",204858,71459543,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA DE JALPA DE MENDEZ","Desconocido","Cancelado","UNC.CUAD.BS.102",28263702,2,0,"[]"
"A07150459",204858,71459543,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA DE JALPA DE MENDEZ","Desconocido","Cancelado","UNC.CUAD.BS.901",28263704,2,0,"[]"
"A07150458",204858,71459542,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA JALAPA","Desconocido","Cancelado","UNC.CUAD.BS.102",28263690,2,0,"[]"
"A07150458",204858,71459542,"FISCALIA GENERAL DEL ESTADO DE TABASCO","AGENCIA JALAPA","Desconocido","Cancelado","UNC.CUAD.BS.901",28263692,2,0,"[]"
"A07150457",204858,71459540,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA JALAPA","Desconocido","Cancelado","UNC.CUAD.BS.103",28263640,2,0,"[]"
"A07150457",204858,71459540,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA JALAPA","Desconocido","Cancelado","UNC.CUAD.BS.901",28263644,12,0,"[]"
"A07150457",204858,71459540,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA JALAPA","Desconocido","Cancelado","UNC.CUAD.BS.102",28263638,10,0,"[]"
"A07150457",204858,71459540,"FISCALIA GENERAL DEL ESTADO DE TABASCO","CENTRO DE PROCURACION DE JUSTICIA JALAPA","Desconocido","Cancelado","UNC.CUAD.BS.104",28263682,1,1,"[]"
